user_id,gender,credit_score,total_debt,yearly_income,card_id,card_brand,card_type,card_on_dark_web,credit_limit,txn_date,amount,merchant_id,errors
379,Female,765,$114563,$43496,2019,Mastercard,Debit,False,$21628,2010-01-01 11:11:00,$2.82,59935,
470,Male,747,$94214,$28553,5097,Visa,Credit,False,$5800,2010-01-01 11:11:00,$80.00,27092,
515,Male,676,$60911,$41865,5487,Mastercard,Debit,False,$2093,2010-01-01 11:11:00,$2.13,91264,
598,Male,628,$54157,$43144,32,Visa,Debit (Prepaid),False,$32,2010-01-01 11:11:00,$20.28,16798,
641,Male,735,$0,$37556,5151,Mastercard,Debit,False,$22044,2010-01-01 11:11:00,$100.00,27092,
1121,Female,796,$113529,$84365,5817,Mastercard,Debit,False,$4130,2010-01-01 11:11:00,$9.74,98374,
1204,Male,743,$129944,$69440,210,Visa,Debit,False,$36641,2010-01-01 11:12:00,$18.56,35451,
1512,Male,778,$81402,$67008,5049,Mastercard,Debit,False,$26357,2010-01-01 11:12:00,$14.60,61195,
1834,Female,681,$54634,$35565,1119,Mastercard,Debit,False,$10348,2010-01-01 11:12:00,$8.73,20561,
1201,Male,715,$195657,$115465,16,Visa,Debit,False,$55693,2010-01-01 11:13:00,$22.09,83271,
1397,Male,710,$92949,$36388,2957,Mastercard,Debit,False,$29340,2010-01-01 11:13:00,$14.53,78605,
1551,Male,687,$63264,$35699,2988,Visa,Credit,False,$8500,2010-01-01 11:13:00,$22.07,51329,
115,Male,748,$78115,$101018,4590,Visa,Debit (Prepaid),False,$52,2010-01-01 11:14:00,$17.02,81650,
712,Female,720,$8746,$29130,5506,Visa,Debit,False,$21414,2010-01-01 11:14:00,$16.53,75781,
1500,Male,680,$144534,$52904,5034,Visa,Debit,False,$18494,2010-01-01 11:14:00,$130.85,726,Insufficient Balance
810,Female,705,$16946,$22540,2149,Mastercard,Debit,False,$15620,2010-01-01 11:15:00,$80.00,27092,
13,Female,588,$65919,$32378,2941,Visa,Debit,False,$10629,2010-01-01 11:16:00,$6.53,92542,
146,Female,717,$201796,$68710,2470,Visa,Debit,False,$28911,2010-01-01 11:16:00,$24.22,92309,
154,Male,666,$73448,$37468,159,Mastercard,Debit,False,$12557,2010-01-01 11:16:00,$102.68,31883,
1313,Male,653,$39959,$30172,4183,Mastercard,Debit (Prepaid),False,$87,2010-01-01 11:16:00,$2.39,75936,
1463,Female,732,$66,$9766,5499,Mastercard,Debit,False,$13930,2010-01-01 11:16:00,$1.19,14528,
1488,Female,695,$86837,$41091,1098,Visa,Debit,False,$22124,2010-01-01 11:16:00,$1.77,86438,
1500,Male,680,$144534,$52904,5180,Visa,Credit,False,$14700,2010-01-01 11:16:00,$90.75,21530,
1576,Female,712,$839,$36764,2480,Mastercard,Debit (Prepaid),False,$107,2010-01-01 11:16:00,$7.35,37899,
1769,Male,661,$8332,$46031,43,Visa,Credit,False,$9700,2010-01-01 11:16:00,$74.28,24427,
1936,Female,714,$1135,$35685,5551,Visa,Credit,False,$16400,2010-01-01 11:16:00,$25.92,18563,
128,Female,722,$59615,$31377,5048,Mastercard,Debit,False,$13601,2010-01-01 11:17:00,$47.03,25201,
148,Male,663,$113190,$38681,2144,Mastercard,Debit,False,$14054,2010-01-01 11:17:00,$18.23,80124,
285,Male,731,$33122,$34496,3442,Visa,Debit (Prepaid),False,$65,2010-01-01 11:17:00,$7.85,75936,
667,Male,714,$2279,$41763,5063,Visa,Debit,False,$4599,2010-01-01 11:17:00,$20.47,35451,
872,Female,655,$59730,$31505,4132,Mastercard,Debit,False,$12566,2010-01-01 11:17:00,$14.13,78941,
1129,Male,686,$36540,$34449,5492,Mastercard,Debit,False,$18109,2010-01-01 11:17:00,$23.42,61738,Bad PIN
1435,Female,703,$157723,$92017,4294,Mastercard,Credit,False,$23500,2010-01-01 11:17:00,$41.13,39021,
1759,Female,778,$1642,$33279,2893,Visa,Credit,False,$11000,2010-01-01 11:17:00,$18.03,73081,
699,Male,698,$68358,$45475,3875,Visa,Debit,False,$8960,2010-01-01 11:18:00,$13.06,75781,
1256,Male,728,$149587,$56248,236,Mastercard,Debit (Prepaid),False,$79,2010-01-01 11:18:00,$27.93,95355,
1640,Female,729,$5942,$34954,4967,Mastercard,Debit,False,$14231,2010-01-01 11:18:00,$40.65,32175,
227,Male,736,$1555,$82295,2512,Visa,Debit,False,$52609,2010-01-01 11:19:00,$12.74,25887,
321,Male,698,$47012,$40177,5755,Mastercard,Debit,False,$23792,2010-01-01 11:19:00,$4.00,61195,
1432,Male,741,$80763,$69747,4958,Visa,Debit,False,$32043,2010-01-01 11:19:00,$25.41,39021,
1528,Female,695,$1058,$27992,4315,Visa,Debit,False,$8033,2010-01-01 11:19:00,$10.29,87625,
1769,Male,661,$8332,$46031,43,Visa,Credit,False,$9700,2010-01-01 11:19:00,$9.10,71667,
1979,Female,738,$58250,$64647,2548,Visa,Debit,False,$15182,2010-01-01 11:19:00,$10.37,10213,
46,Male,632,$98211,$53996,3732,Mastercard,Debit (Prepaid),False,$68,2010-01-01 11:20:00,$18.04,88646,
924,Female,645,$52417,$40392,2210,Visa,Credit,False,$5800,2010-01-01 11:20:00,$2.90,80135,
1194,Male,782,$27813,$38041,4614,Visa,Credit,False,$14100,2010-01-01 11:20:00,$26.27,20561,
386,Male,655,$62509,$49967,3673,Mastercard,Debit,False,$25093,2010-01-01 11:21:00,$15.34,5499,
987,Male,683,$26832,$61532,5090,Mastercard,Debit,False,$23021,2010-01-01 11:21:00,$9.18,83229,
1515,Female,520,$19314,$30457,5557,Discover,Credit,False,$16300,2010-01-01 11:21:00,$63.55,31883,
1686,Female,708,$25355,$61312,2617,Visa,Credit,False,$16300,2010-01-01 11:21:00,$16.05,25717,
1776,Male,693,$44263,$43133,4938,Amex,Credit,False,$13400,2010-01-01 11:21:00,$10.61,79664,
39,Female,583,$126015,$61740,2413,Visa,Debit,False,$1325,2010-01-01 11:22:00,$69.14,60569,
213,Female,629,$96779,$55172,2136,Amex,Credit,False,$20400,2010-01-01 11:22:00,$10.78,98648,
291,Female,793,$62695,$40407,169,Mastercard,Debit (Prepaid),False,$52,2010-01-01 11:22:00,$10.23,47090,
646,Female,786,$73037,$43634,2093,Mastercard,Credit,False,$14500,2010-01-01 11:22:00,$10.13,61195,
652,Female,784,$1692,$22726,2502,Amex,Credit,False,$16500,2010-01-01 11:22:00,$1.57,14528,
1147,Male,704,$6955,$104692,2042,Mastercard,Debit,False,$18050,2010-01-01 11:22:00,$37.43,75936,
1247,Female,700,$90526,$44152,2065,Mastercard,Debit,False,$13095,2010-01-01 11:22:00,$68.73,82981,
1443,Male,732,$54455,$35016,4730,Mastercard,Debit,False,$16392,2010-01-01 11:22:00,$13.64,59288,
1123,Male,710,$42046,$27896,3010,Mastercard,Debit (Prepaid),False,$83,2010-01-01 11:23:00,$3.48,75936,
1699,Female,737,$37514,$52929,2204,Visa,Debit,False,$60610,2010-01-01 11:23:00,$11.73,57758,
1903,Female,709,$115702,$71427,2973,Mastercard,Credit,False,$14900,2010-01-01 11:23:00,$125.09,46259,
467,Male,705,$20906,$44831,4278,Visa,Credit,False,$14500,2010-01-01 11:24:00,$8.12,58989,
98,Female,590,$1639,$16646,4143,Visa,Credit,False,$8700,2010-01-01 11:25:00,$2.07,75781,
1069,Male,615,$114746,$45852,5167,Visa,Debit,False,$2292,2010-01-01 11:25:00,$62.58,60569,
1114,Male,685,$58438,$37115,4246,Mastercard,Debit (Prepaid),False,$40,2010-01-01 11:25:00,$18.18,92883,
1362,Male,727,$44317,$72510,2145,Mastercard,Debit,False,$29708,2010-01-01 11:25:00,$19.19,61195,
217,Male,744,$21853,$31031,174,Visa,Debit,False,$22746,2010-01-01 11:26:00,$9.02,79927,
575,Male,813,$406,$26476,4271,Visa,Debit,False,$24546,2010-01-01 11:26:00,$76.41,4802,
940,Female,699,$67836,$41800,2224,Mastercard,Debit,False,$1053,2010-01-01 11:26:00,$9.09,75781,
1063,Male,716,$36994,$37898,2015,Visa,Debit,False,$15265,2010-01-01 11:26:00,$11.25,96049,
1066,Female,727,$0,$54124,1126,Visa,Debit,False,$17309,2010-01-01 11:26:00,$120.00,27092,
1370,Female,709,$109229,$52908,4957,Mastercard,Debit,False,$12610,2010-01-01 11:26:00,$44.75,11559,
1926,Female,689,$5244,$26574,1160,Visa,Debit,False,$793,2010-01-01 11:26:00,$8.62,75936,
744,Female,842,$21685,$44699,4158,Mastercard,Debit,False,$1816,2010-01-01 11:27:00,$6.87,88526,
1797,Male,743,$15336,$30962,1127,Visa,Debit,False,$23237,2010-01-01 11:27:00,$5.10,26810,
285,Male,731,$33122,$34496,2156,Visa,Debit,False,$20723,2010-01-01 11:28:00,$21.98,17707,
641,Male,735,$0,$37556,14,Mastercard,Debit,False,$24819,2010-01-01 11:28:00,$9.75,41943,
912,Male,755,$41381,$47395,4197,Discover,Credit,False,$19000,2010-01-01 11:28:00,$8.52,61195,
1424,Female,761,$1396,$15348,4710,Mastercard,Credit,False,$8000,2010-01-01 11:28:00,$100.00,27092,
1193,Female,717,$418,$51717,4533,Mastercard,Debit,False,$25878,2010-01-01 11:29:00,$10.97,91128,
1202,Female,691,$0,$4,2885,Mastercard,Credit,False,$0,2010-01-01 11:29:00,$24.92,31893,
1818,Female,500,$1741,$41843,3418,Mastercard,Debit,False,$23691,2010-01-01 11:29:00,$70.07,18215,
368,Male,726,$20432,$42806,5566,Mastercard,Debit (Prepaid),False,$63,2010-01-01 11:30:00,$31.81,50404,
379,Female,765,$114563,$43496,3881,Mastercard,Debit,False,$24232,2010-01-01 11:30:00,$3.38,22204,
1600,Female,747,$124771,$101193,4251,Mastercard,Debit,False,$48754,2010-01-01 11:30:00,$18.75,75781,
1666,Male,578,$69753,$46954,993,Visa,Debit,False,$9418,2010-01-01 11:30:00,$9.83,98968,
619,Male,748,$58381,$53986,4519,Mastercard,Debit,False,$39606,2010-01-01 11:31:00,$11.63,94597,
1644,Male,686,$1248,$31943,3001,Mastercard,Debit,False,$8304,2010-01-01 11:31:00,$66.97,47993,
208,Female,804,$76650,$67747,4980,Amex,Credit,False,$13900,2010-01-01 11:32:00,$104.77,43293,
909,Male,583,$66148,$49023,3719,Visa,Debit,False,$32075,2010-01-01 11:32:00,$11.18,44578,
145,Female,696,$182,$25334,5521,Mastercard,Credit,False,$6000,2010-01-01 11:33:00,$1.68,48919,
369,Male,788,$7226,$51499,2443,Mastercard,Credit,False,$13600,2010-01-01 11:33:00,$226.05,75393,
371,Male,719,$2689,$92368,5495,Mastercard,Debit,False,$11861,2010-01-01 11:33:00,$19.28,98374,
488,Male,745,$54351,$32126,5413,Mastercard,Debit,False,$19554,2010-01-01 11:33:00,$149.61,81833,
566,Female,814,$108449,$46244,5577,Mastercard,Credit,False,$10100,2010-01-01 11:33:00,$13.83,22204,
957,Female,605,$24575,$37789,5042,Amex,Credit,False,$7100,2010-01-01 11:33:00,$20.81,22204,
1138,Female,768,$107734,$41886,2122,Mastercard,Debit (Prepaid),False,$51,2010-01-01 11:33:00,$47.06,39021,
1144,Female,773,$70825,$30495,4172,Discover,Credit,False,$8100,2010-01-01 11:33:00,$26.01,36934,
1345,Female,804,$1140,$16620,4208,Mastercard,Debit,False,$21833,2010-01-01 11:33:00,$17.27,50783,
1379,Male,701,$9107,$34408,2604,Mastercard,Debit,False,$16668,2010-01-01 11:33:00,$16.14,71774,
1937,Female,667,$29112,$17056,3,Visa,Credit,False,$16400,2010-01-01 11:33:00,$67.00,32175,
1198,Male,820,$1820,$10869,2804,Visa,Debit,False,$12764,2010-01-01 11:34:00,$3.34,22204,
1299,Female,723,$31923,$37299,3913,Visa,Debit,False,$3942,2010-01-01 11:34:00,$65.12,93245,
1370,Female,709,$109229,$52908,4957,Mastercard,Debit,False,$12610,2010-01-01 11:34:00,$45.34,11559,
81,Female,723,$60397,$35560,2897,Mastercard,Debit (Prepaid),False,$48,2010-01-01 11:35:00,$10.79,25887,
733,Male,606,$153374,$53138,1048,Mastercard,Debit,False,$16726,2010-01-01 11:35:00,$7.82,17984,
1362,Male,727,$44317,$72510,0,Amex,Credit,False,$33900,2010-01-01 11:35:00,$19.20,94992,
1558,Female,597,$106161,$51330,3750,Visa,Debit,False,$10182,2010-01-01 11:35:00,$68.69,39021,
1616,Male,815,$39326,$94260,5164,Mastercard,Debit (Prepaid),False,$66,2010-01-01 11:35:00,$22.98,2177,
1783,Male,749,$63689,$37607,10,Mastercard,Debit,False,$16597,2010-01-01 11:35:00,$36.02,61552,
1022,Female,635,$50190,$35876,5148,Mastercard,Debit,False,$16274,2010-01-01 11:36:00,$160.00,27092,
1237,Female,717,$47179,$32150,3372,Visa,Debit,False,$5646,2010-01-01 11:36:00,$72.58,37387,
1295,Female,788,$14408,$27772,3318,Mastercard,Debit,False,$11382,2010-01-01 11:36:00,$1.24,46284,
1777,Male,741,$95799,$62432,4557,Mastercard,Debit,False,$32895,2010-01-01 11:36:00,$2.13,25887,
1811,Male,764,$6229,$82009,3238,Mastercard,Debit,False,$70187,2010-01-01 11:36:00,$25.16,50867,
1818,Female,500,$1741,$41843,4711,Mastercard,Debit,False,$36912,2010-01-01 11:36:00,$85.49,67570,
1837,Female,766,$1767,$24947,259,Visa,Debit,False,$8800,2010-01-01 11:36:00,$120.00,27092,
530,Male,682,$0,$18100,3344,Mastercard,Debit,False,$15061,2010-01-01 11:37:00,$2.35,88646,
1234,Male,749,$114235,$62185,22,Visa,Debit (Prepaid),False,$65,2010-01-01 11:37:00,$16.45,77029,
1595,Female,753,$87549,$52063,2429,Mastercard,Debit,False,$17749,2010-01-01 11:37:00,$10.32,66428,
1623,Female,746,$25277,$35227,5142,Amex,Credit,False,$13300,2010-01-01 11:37:00,$15.85,92883,
1776,Male,693,$44263,$43133,4938,Amex,Credit,False,$13400,2010-01-01 11:37:00,$32.58,39021,
1989,Male,803,$7137,$67886,2984,Visa,Debit,False,$16293,2010-01-01 11:37:00,$8.93,58564,
370,Male,655,$12545,$41904,4127,Mastercard,Debit,False,$15377,2010-01-01 11:38:00,$2.42,50783,
467,Male,705,$20906,$44831,4278,Visa,Credit,False,$14500,2010-01-01 11:38:00,$8.24,98374,
779,Female,755,$1433,$32669,3299,Mastercard,Debit,False,$12698,2010-01-01 11:38:00,$16.50,50783,
519,Female,770,$18870,$39508,3380,Mastercard,Debit,False,$12353,2010-01-01 11:39:00,$1.04,98735,
1067,Male,719,$24676,$41790,3016,Visa,Credit,False,$9000,2010-01-01 11:39:00,$8.94,75744,
1786,Female,755,$93255,$38611,1000,Mastercard,Debit,False,$8273,2010-01-01 11:39:00,$14.37,60354,
425,Male,688,$130605,$59482,5149,Mastercard,Debit,False,$30366,2010-01-01 11:40:00,$13.11,88374,
430,Female,685,$128676,$53350,3433,Mastercard,Debit (Prepaid),False,$130,2010-01-01 11:40:00,$-71.00,61195,
1179,Female,752,$43645,$49570,5128,Mastercard,Debit,False,$20026,2010-01-01 11:40:00,$7.38,97974,
1213,Male,795,$96994,$43579,3270,Discover,Credit,False,$12300,2010-01-01 11:40:00,$0.45,14528,
1296,Female,788,$93126,$46683,3708,Mastercard,Debit,False,$22660,2010-01-01 11:40:00,$21.41,14636,
1666,Male,578,$69753,$46954,178,Visa,Debit,False,$17405,2010-01-01 11:40:00,$11.23,60569,
1703,Female,747,$65994,$49169,2969,Mastercard,Credit,False,$10600,2010-01-01 11:40:00,$26.45,61929,
323,Male,683,$0,$26696,4268,Mastercard,Debit,False,$5082,2010-01-01 11:41:00,$44.86,23446,
793,Female,703,$16083,$42593,4234,Visa,Credit,False,$16700,2010-01-01 11:41:00,$0.79,35182,
804,Male,812,$24172,$30252,17,Visa,Debit,False,$18744,2010-01-01 11:41:00,$10.72,75781,
1370,Female,709,$109229,$52908,170,Mastercard,Debit,False,$10471,2010-01-01 11:41:00,$11.92,69972,
1916,Male,767,$1809,$10142,2856,Mastercard,Debit,False,$7343,2010-01-01 11:41:00,$5.71,87593,
942,Male,742,$128870,$59139,4973,Visa,Debit,False,$39441,2010-01-01 11:42:00,$3.54,35451,
291,Female,793,$62695,$40407,169,Mastercard,Debit (Prepaid),False,$52,2010-01-01 11:43:00,$12.99,46054,
637,Female,771,$46160,$77288,2981,Visa,Debit,False,$26410,2010-01-01 11:43:00,$8.14,88646,
1453,Female,641,$51593,$36122,234,Mastercard,Debit,False,$4136,2010-01-01 11:43:00,$8.68,20561,
1369,Female,850,$49101,$35854,5792,Mastercard,Debit,False,$14716,2010-01-01 11:44:00,$7.90,75781,
1873,Female,651,$84935,$34302,4110,Mastercard,Debit,False,$20042,2010-01-01 11:44:00,$64.62,41122,
1135,Female,704,$0,$68010,4977,Visa,Credit,False,$22400,2010-01-01 11:45:00,$15.29,63382,
1842,Male,637,$58481,$31373,5426,Mastercard,Credit,False,$1300,2010-01-01 11:45:00,$80.00,27092,
1899,Female,737,$111755,$57166,5969,Mastercard,Debit (Prepaid),False,$64,2010-01-01 11:45:00,$15.64,25887,
1989,Male,803,$7137,$67886,2984,Visa,Debit,False,$16293,2010-01-01 11:45:00,$254.27,38958,
137,Female,644,$64073,$41069,5442,Visa,Debit,False,$13352,2010-01-01 11:46:00,$9.88,35451,
442,Male,791,$23992,$48600,112,Visa,Debit,False,$40384,2010-01-01 11:46:00,$17.55,66424,
1771,Male,794,$61722,$51943,2607,Mastercard,Debit (Prepaid),False,$59,2010-01-01 11:46:00,$11.52,23481,
1941,Male,740,$27463,$38609,1109,Mastercard,Credit,False,$8700,2010-01-01 11:46:00,$10.14,41467,
1699,Female,737,$37514,$52929,4245,Mastercard,Debit,False,$50961,2010-01-01 11:47:00,$18.83,75936,
1805,Male,718,$17008,$26613,2546,Mastercard,Credit,False,$3800,2010-01-01 11:47:00,$44.04,50783,
1996,Female,728,$59862,$44768,4212,Mastercard,Debit,False,$13016,2010-01-01 11:47:00,$73.95,26603,
148,Male,663,$113190,$38681,4288,Discover,Credit,False,$7600,2010-01-01 11:48:00,$18.31,25717,
208,Female,804,$76650,$67747,4980,Amex,Credit,False,$13900,2010-01-01 11:48:00,$-75.00,43293,
884,Male,631,$22171,$42812,4748,Visa,Credit,False,$8800,2010-01-01 11:48:00,$14.18,20884,
1077,Female,576,$10323,$12044,214,Visa,Debit,False,$20114,2010-01-01 11:48:00,$1.53,16798,
659,Male,812,$12501,$32583,5486,Mastercard,Credit,False,$10500,2010-01-01 11:49:00,$113.53,68751,
1551,Male,687,$63264,$35699,2988,Visa,Credit,False,$8500,2010-01-01 11:50:00,$25.90,51329,
1857,Male,775,$197100,$97248,5498,Mastercard,Debit,False,$66781,2010-01-01 11:50:00,$40.67,82981,
1859,Male,836,$8942,$38689,2419,Mastercard,Debit (Prepaid),False,$65,2010-01-01 11:50:00,$5.06,50867,
162,Male,771,$98102,$66111,4266,Mastercard,Debit,False,$39591,2010-01-01 11:51:00,$13.09,25887,
744,Female,842,$21685,$44699,4158,Mastercard,Debit,False,$1816,2010-01-01 11:51:00,$6.94,59397,
1102,Female,707,$0,$94733,2822,Amex,Credit,False,$26900,2010-01-01 11:51:00,$17.75,75781,
1279,Male,509,$33545,$62103,4252,Mastercard,Debit,False,$22567,2010-01-01 11:51:00,$8.65,12936,
1397,Male,710,$92949,$36388,2957,Mastercard,Debit,False,$29340,2010-01-01 11:51:00,$12.90,50867,
287,Female,710,$57199,$43181,4118,Mastercard,Debit,False,$14070,2010-01-01 11:52:00,$13.24,61195,
561,Male,834,$112139,$36853,4575,Mastercard,Credit,False,$9100,2010-01-01 11:52:00,$60.00,27092,
583,Male,636,$41461,$28954,3326,Mastercard,Debit,False,$3483,2010-01-01 11:52:00,$4.47,75936,
1518,Male,745,$81500,$37785,2584,Visa,Credit,False,$9600,2010-01-01 11:52:00,$25.36,46284,
1861,Female,779,$103290,$66427,3374,Amex,Credit,False,$17300,2010-01-01 11:52:00,$60.75,36934,
771,Male,765,$88636,$38661,4986,Mastercard,Debit,False,$17536,2010-01-01 11:53:00,$90.99,88374,
803,Female,635,$57336,$46487,1172,Mastercard,Debit (Prepaid),False,$67,2010-01-01 11:54:00,$4.50,32193,
866,Male,639,$125358,$61904,2110,Mastercard,Debit,False,$7272,2010-01-01 11:54:00,$13.28,10126,
208,Female,804,$76650,$67747,4980,Amex,Credit,False,$13900,2010-01-01 11:55:00,$75.00,43293,
430,Female,685,$128676,$53350,3433,Mastercard,Debit (Prepaid),False,$130,2010-01-01 11:55:00,$71.00,61195,
430,Female,685,$128676,$53350,3433,Mastercard,Debit (Prepaid),False,$130,2010-01-01 11:55:00,$57.57,61195,
872,Female,655,$59730,$31505,4132,Mastercard,Debit,False,$12566,2010-01-01 11:55:00,$15.18,61007,
1411,Female,720,$52218,$69007,1069,Visa,Credit,False,$18200,2010-01-01 11:55:00,$6.05,60569,
1975,Female,738,$44098,$38972,5957,Mastercard,Credit,False,$0,2010-01-01 11:55:00,$29.12,39021,
1169,Female,726,$29627,$61901,5763,Visa,Credit,False,$28300,2010-01-01 11:56:00,$53.64,41122,
1575,Female,724,$127892,$57646,224,Mastercard,Debit,False,$23016,2010-01-01 11:56:00,$100.00,27092,
1635,Male,616,$75213,$42332,115,Visa,Debit,False,$24876,2010-01-01 11:56:00,$6.46,100169,
1818,Female,500,$1741,$41843,3418,Mastercard,Debit,False,$23691,2010-01-01 11:56:00,$39.56,76091,
1917,Male,680,$37838,$58503,2129,Visa,Debit,False,$20428,2010-01-01 11:56:00,$12.19,22204,
208,Female,804,$76650,$67747,4980,Amex,Credit,False,$13900,2010-01-01 11:57:00,$15.21,22204,
827,Female,616,$39222,$30984,2836,Visa,Credit,False,$6800,2010-01-01 11:57:00,$80.00,27092,
1334,Female,718,$47793,$39627,1157,Visa,Debit,False,$13821,2010-01-01 11:57:00,$1.01,14528,
1758,Male,645,$43260,$22556,3440,Visa,Debit,False,$13514,2010-01-01 11:57:00,$5.00,81894,
1,Female,704,$14587,$45360,4652,Visa,Credit,False,$12800,2010-01-01 11:58:00,$15.09,17708,
876,Male,600,$26928,$49817,5773,Mastercard,Debit,False,$9146,2010-01-01 11:58:00,$10.39,91128,
1269,Male,676,$28929,$36335,4239,Mastercard,Debit,False,$17850,2010-01-01 11:58:00,$1.33,44578,
1381,Male,690,$2470,$29517,3738,Mastercard,Debit,False,$22964,2010-01-01 11:58:00,$11.56,55060,
81,Female,723,$60397,$35560,2897,Mastercard,Debit (Prepaid),False,$48,2010-01-01 11:59:00,$14.43,25887,Insufficient Balance
1256,Male,728,$149587,$56248,236,Mastercard,Debit (Prepaid),False,$79,2010-01-01 11:59:00,$7.97,25887,
1407,Male,689,$54899,$40473,5966,Mastercard,Debit,False,$14733,2010-01-01 11:59:00,$48.98,19964,
1511,Male,719,$114254,$48279,5502,Visa,Debit,False,$19856,2010-01-01 11:59:00,$7.58,16339,
1687,Female,621,$24169,$40189,2509,Mastercard,Debit,False,$2450,2010-01-01 11:59:00,$140.00,27092,
1919,Male,610,$2027,$80493,4302,Visa,Debit,False,$25445,2010-01-01 11:59:00,$23.69,71616,
135,Female,691,$51679,$38088,2808,Mastercard,Debit,False,$2236,2010-01-01 12:00:00,$38.94,39021,
1385,Female,789,$182301,$82298,4955,Mastercard,Debit (Prepaid),False,$44,2010-01-01 12:00:00,$17.14,53187,
1514,Female,721,$89762,$36925,78,Mastercard,Debit,False,$1846,2010-01-01 12:00:00,$49.54,22204,
1959,Male,701,$80367,$52130,89,Amex,Credit,False,$11100,2010-01-01 12:00:00,$15.86,22204,
416,Female,765,$1658,$38273,2445,Mastercard,Debit,False,$18242,2010-01-01 12:01:00,$20.45,74922,
474,Male,683,$161166,$80957,2218,Mastercard,Debit,False,$38084,2010-01-01 12:01:00,$11.83,98648,
509,Male,702,$107410,$44534,4588,Visa,Debit,False,$12721,2010-01-01 12:01:00,$2.27,25717,
598,Male,628,$54157,$43144,32,Visa,Debit (Prepaid),False,$32,2010-01-01 12:01:00,$12.51,25887,
1809,Female,664,$115827,$73208,2114,Mastercard,Debit,False,$10683,2010-01-01 12:01:00,$15.04,59062,
1944,Female,740,$104480,$49378,1059,Mastercard,Debit,False,$2468,2010-01-01 12:01:00,$16.84,33526,
257,Male,708,$86747,$31070,104,Mastercard,Debit,False,$6395,2010-01-01 12:02:00,$83.15,86959,
639,Female,654,$46298,$37645,129,Mastercard,Debit,False,$14156,2010-01-01 12:02:00,$0.63,14528,
828,Female,659,$69819,$35906,3767,Mastercard,Credit,False,$8500,2010-01-01 12:02:00,$10.70,98648,
1256,Male,728,$149587,$56248,236,Mastercard,Debit (Prepaid),False,$79,2010-01-01 12:02:00,$75.49,36934,
1398,Male,745,$16595,$70862,4930,Mastercard,Debit,False,$34731,2010-01-01 12:02:00,$9.19,94992,
1963,Male,821,$370,$33869,4565,Visa,Credit,False,$20700,2010-01-01 12:02:00,$20.77,16798,
1520,Male,789,$1082,$47213,2956,Mastercard,Debit,False,$22639,2010-01-01 12:03:00,$0.74,14528,
1595,Female,753,$87549,$52063,2429,Mastercard,Debit,False,$17749,2010-01-01 12:03:00,$25.47,16798,
1720,Female,590,$60261,$24827,2492,Visa,Debit,False,$1241,2010-01-01 12:03:00,$140.00,27092,
